documento_id,documento_titulo,documento_url,documento_fecha,entidad_1,relacion,negada,entidad_2,frase_evidencia
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Ocupantes Del Congreso,CONOCE,False,Zona De La Capital,"Fundamentalmente, las relaciones se mantuvieron desde el primer momento en que se tuvo conocimiento de los hechos acaecidos con:  - PREJUJEM (J-2) a base de dos tipos de actuaciones, unas de recomendaciones para: - que la Autoridad Militar asumiese el control y diese un comunicado por los m.c.s.; - que se realizase una acción psicológica sobre los ocupantes del Congreso por medios megafónicos; - que se aislase la zona del Congreso para cortar refuerzos; - acciones a llevar a cabo en caso de rendición; otras de tipo informativo: - situación de la zona de la capital y alrededores a base de las noticias recogidas del despliegue de las unidades del CESID; - situación interior del Congreso referida por Directivos del CESID que consiguieron entrar y hablar con los ocupantes presentándoles las circunstancias atenuantes, caso de cesar en su actitud; - situación en los alrededores del Congreso."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Ocupantes Del Congreso,CONOCE,False,Zona Del Congreso,"Fundamentalmente, las relaciones se mantuvieron desde el primer momento en que se tuvo conocimiento de los hechos acaecidos con:  - PREJUJEM (J-2) a base de dos tipos de actuaciones, unas de recomendaciones para: - que la Autoridad Militar asumiese el control y diese un comunicado por los m.c.s.; - que se realizase una acción psicológica sobre los ocupantes del Congreso por medios megafónicos; - que se aislase la zona del Congreso para cortar refuerzos; - acciones a llevar a cabo en caso de rendición; otras de tipo informativo: - situación de la zona de la capital y alrededores a base de las noticias recogidas del despliegue de las unidades del CESID; - situación interior del Congreso referida por Directivos del CESID que consiguieron entrar y hablar con los ocupantes presentándoles las circunstancias atenuantes, caso de cesar en su actitud; - situación en los alrededores del Congreso."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Zona De La Capital,CONOCE,False,Zona Del Congreso,"Fundamentalmente, las relaciones se mantuvieron desde el primer momento en que se tuvo conocimiento de los hechos acaecidos con:  - PREJUJEM (J-2) a base de dos tipos de actuaciones, unas de recomendaciones para: - que la Autoridad Militar asumiese el control y diese un comunicado por los m.c.s.; - que se realizase una acción psicológica sobre los ocupantes del Congreso por medios megafónicos; - que se aislase la zona del Congreso para cortar refuerzos; - acciones a llevar a cabo en caso de rendición; otras de tipo informativo: - situación de la zona de la capital y alrededores a base de las noticias recogidas del despliegue de las unidades del CESID; - situación interior del Congreso referida por Directivos del CESID que consiguieron entrar y hablar con los ocupantes presentándoles las circunstancias atenuantes, caso de cesar en su actitud; - situación en los alrededores del Congreso."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Capitanía General,MENCIONA,False,Comisaría General,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Capitanía General,MENCIONA,False,Dirección General De La Guardia Civil,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Capitanía General,MENCIONA,False,Estado Mayor Del Ejército,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Capitanía General,MENCIONA,False,Policía Nacional,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Capitanía General,MENCIONA,False,Seguridad Del Estado,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Comisaría General,MENCIONA,False,Dirección General De La Guardia Civil,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Comisaría General,MENCIONA,False,Estado Mayor Del Ejército,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Comisaría General,MENCIONA,False,Policía Nacional,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Comisaría General,MENCIONA,False,Seguridad Del Estado,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Dirección General De La Guardia Civil,MENCIONA,False,Estado Mayor Del Ejército,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Dirección General De La Guardia Civil,MENCIONA,False,Policía Nacional,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Dirección General De La Guardia Civil,MENCIONA,False,Seguridad Del Estado,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Estado Mayor Del Ejército,MENCIONA,False,Policía Nacional,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Estado Mayor Del Ejército,MENCIONA,False,Seguridad Del Estado,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Policía Nacional,MENCIONA,False,Seguridad Del Estado,"2) Montar enlaces con Dirección General de la Guardia Civil, Capitanía General, Estado Mayor del Ejército, Comisaría General de Información (Dirección de Seguridad del Estado) e Inspección General de Policía Nacional."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Autoridades Militares,CONOCE,False,Fuerzas De Seguridad Del Estado,"Este despliegue informativo va produciendo noticias, a -- través de todas las gestiones personales y oficiales, que se van poniendo en conocimiento del Mando y de las Autoridades Militares y de las Fuerzas de Seguridad del Estado."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Autoridades Militares,CONOCE,False,Mando,"Este despliegue informativo va produciendo noticias, a -- través de todas las gestiones personales y oficiales, que se van poniendo en conocimiento del Mando y de las Autoridades Militares y de las Fuerzas de Seguridad del Estado."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Fuerzas De Seguridad Del Estado,CONOCE,False,Mando,"Este despliegue informativo va produciendo noticias, a -- través de todas las gestiones personales y oficiales, que se van poniendo en conocimiento del Mando y de las Autoridades Militares y de las Fuerzas de Seguridad del Estado."
1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,https://23fbuscador.rtve.es/document/ocr/1795,,Gabinete,CONOCE,False,Prensa,"- 4 -  Por lo que se refiere al Gabinete de Prensa, en conocimiento desde el primer momento de los hechos, se iniciaron gestiones personales y oficiales para adquirir toda la información posible que se fue transmitiendo puntualmente a la Dirección."
